"","Year","Week","Hard Rock","Classic Rock","Rock","Pop Rock","Pop","Latin","Soft Rock","Acoustic","Ballad","Europop","Vocal","Alternative Rock","Electronic","House","Soul","Funk / Soul","Southern Rock","Downtempo","Synth-pop","RnB/Swing","Hip Hop","Flamenco","Rumba","Folk","World","& Country","Jazz","Contemporary Jazz","Leftfield","Nu Metal","Folk Rock","Power Pop","Pop Punk","Indie Rock","Pop Rap","Blues","Rhythm & Blues","Country Rock","Brit Pop","Electro","Punk","Symphonic Rock","Heavy Metal","Dance-pop","Breakbeat","Disco","Rock & Roll","Glam","Electroclash","Reggaeton","Indie Pop","Big Beat","Breaks","Drum n Bass","Tech House","Techno","Euro House","Contemporary R&B","Funk","Religious","Ambient","Deep House","Therapy","Eurodance","Latin Jazz","Soul-Jazz","Dancehall","Laïkó","Reggae","Electro House","Trip Hop","Easy Listening","MPB","Garage House","Ranchera","Mariachi","Country","Bossanova","Progressive House","Goth Rock","Tejano","Classical","Trance","Progressive Trance","Ghetto","Rocksteady","Ska","Neo Soul","Emo","Stage & Screen","Theme","Jazz-Funk","Smooth Jazz","Non-Music","Grunge","Ragga HipHop","Hands Up","Acid","Acid Jazz","UK Garage","Tribal","Hard Trance","Salsa","Arena Rock","Bassline","Experimental","Field Recording","Poetry","Dubstep","Soundtrack","Hard House","Trap","Boogaloo","Dance","Roots Reggae","Dub","Reggae-Pop","Cut-up/DJ","Gospel","DJ Battle Tool","IDM","Future Jazz","Batucada","Hip-House","Pachanga","Tribal House","Italodance","Math Rock","Teen Pop","K-pop","Jazzy Hip-Hop","EBM","Nueva Trova","EDM","Jumpstyle","Bachata","Tropical House","Memphis Blues","Electric Blues","Hardcore","Soca","Conscious","Big Band","Metalcore","Cool Jazz","Blues Rock","Bass Music","Euro-Disco","Piano Blues","Vallenato","Score","Goregrind","Italo House","Chillwave","Parody","Merengue","Tango","Bubblegum","Ethno-pop","Art Rock","New Jack Swing","Deep Techno","Chanson","New Wave","Favela Funk","Makina","Rockabilly","Synthwave","Chamamé"
"595",2016,21,0,0,0.125,0.05,0.775,0.125,0.025,0,0.075,0.1,0.05,0.05,0.3,0.075,0,0.125,0,0.025,0.05,0.05,0.2,0,0,0.125,0.1,0.1,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0.025,0,0.05,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",2016,22,0,0,0.15,0.075,0.75,0.125,0.025,0,0.1,0.1,0.025,0.05,0.3,0.075,0,0.1,0,0.025,0.05,0.025,0.175,0,0,0.125,0.1,0.1,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0.025,0,0.05,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",2016,23,0,0,0.175,0.05,0.725,0.125,0,0,0.1,0.1,0.025,0.05,0.35,0.075,0,0.1,0,0.025,0.05,0.025,0.15,0,0,0.075,0.075,0.075,0,0,0,0,0,0,0,0.025,0.05,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0,0,0,0,0.025,0,0.025,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598",2016,24,0,0,0.2,0.05,0.75,0.1,0,0,0.075,0.075,0.025,0.05,0.325,0.075,0,0.125,0,0.025,0.025,0.025,0.15,0,0,0.075,0.075,0.075,0,0,0,0,0,0,0,0.025,0.05,0.025,0.025,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599",2016,25,0,0,0.225,0.05,0.725,0.1,0,0,0.05,0.075,0.025,0.05,0.275,0.1,0,0.15,0,0.025,0,0.025,0.15,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0.025,0.05,0.025,0.025,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.075,0,0,0,0,0.025,0,0.05,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",2016,26,0,0,0.225,0.05,0.75,0.1,0,0,0.05,0.1,0.025,0.05,0.275,0.125,0,0.125,0,0.025,0,0.025,0.125,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0.025,0.05,0.025,0.025,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.075,0,0,0,0,0.025,0,0.05,0.075,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",2016,27,0,0,0.225,0.025,0.725,0.075,0,0,0.05,0.075,0,0.05,0.275,0.15,0,0.125,0,0.025,0,0.025,0.125,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.05,0,0,0,0,0.025,0,0.05,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"602",2016,28,0,0,0.175,0.025,0.725,0.15,0,0,0.05,0.075,0,0,0.275,0.125,0.025,0.125,0,0.025,0,0.025,0.15,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0.05,0.025,0.05,0,0,0.025,0,0,0,0.05,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.05,0,0,0,0,0.025,0,0.05,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"603",2016,29,0,0,0.175,0.025,0.7,0.15,0,0,0.05,0.075,0,0,0.3,0.15,0.025,0.15,0,0,0.025,0.025,0.125,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0.025,0.025,0.075,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.05,0,0,0,0,0.025,0,0.075,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"604",2016,30,0,0,0.2,0.025,0.7,0.175,0,0,0.05,0.1,0,0,0.325,0.175,0.025,0.175,0,0,0.025,0.025,0.15,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0.025,0.025,0.075,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.075,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.05,0,0,0,0,0.025,0,0.075,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"605",2016,31,0,0,0.225,0.025,0.7,0.175,0,0,0.05,0.075,0,0.025,0.35,0.15,0.025,0.15,0,0,0.05,0.025,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0.075,0,0,0.075,0,0,0,0.05,0,0,0,0,0,0.075,0.025,0,0,0,0,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.05,0,0.075,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"606",2016,32,0,0,0.225,0.025,0.675,0.175,0,0,0.025,0.075,0,0.025,0.35,0.15,0.025,0.125,0,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.075,0,0,0.075,0,0,0,0.05,0,0,0,0,0,0.075,0.05,0,0,0,0,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.05,0,0.075,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"607",2016,33,0,0,0.225,0.025,0.675,0.2,0,0,0.025,0.075,0,0.025,0.325,0.15,0.025,0.125,0,0,0.05,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.075,0,0,0.075,0,0,0,0.05,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"608",2016,34,0,0,0.225,0.025,0.675,0.225,0,0,0.025,0.075,0,0.025,0.325,0.15,0,0.1,0,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"609",2016,35,0,0,0.225,0.025,0.675,0.225,0,0,0.025,0.075,0,0.025,0.325,0.15,0,0.1,0,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"610",2016,36,0,0,0.2,0.05,0.7,0.2,0,0,0.025,0.075,0,0.025,0.325,0.15,0,0.125,0,0,0.075,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.075,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"611",2016,37,0.025,0,0.225,0.05,0.65,0.175,0,0,0.025,0.075,0,0.025,0.35,0.15,0,0.125,0,0,0.075,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.075,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0.075,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"612",2016,38,0.025,0,0.225,0.025,0.675,0.175,0,0,0.025,0.075,0.025,0.05,0.325,0.125,0,0.125,0,0,0.075,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.075,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0.075,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"613",2016,39,0.025,0,0.25,0.05,0.675,0.175,0,0,0.05,0.05,0.025,0.075,0.4,0.125,0,0.125,0,0,0.1,0,0.225,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.075,0.1,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0.05,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"614",2016,40,0.025,0,0.3,0.1,0.7,0.15,0,0,0.05,0.05,0,0.1,0.375,0.1,0,0.15,0,0,0.1,0,0.225,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
"615",2016,41,0.025,0,0.225,0.1,0.725,0.15,0,0,0.05,0.05,0.025,0.1,0.45,0.075,0,0.15,0,0,0.125,0.025,0.225,0,0,0.025,0.025,0.025,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",2016,42,0.025,0,0.225,0.1,0.75,0.125,0,0,0.05,0.05,0.025,0.1,0.475,0.075,0,0.175,0,0,0.125,0.025,0.2,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0.05,0.025,0,0.05,0,0,0.05,0,0,0,0.075,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",2016,43,0.025,0,0.225,0.1,0.7,0.15,0,0,0.05,0.05,0.025,0.1,0.475,0.075,0.025,0.15,0,0,0.125,0.025,0.2,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0.05,0,0,0,0.1,0,0.025,0,0,0,0.1,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",2016,44,0,0,0.225,0.075,0.7,0.175,0,0,0.075,0.025,0.025,0.1,0.45,0.075,0.025,0.125,0,0,0.1,0.025,0.225,0,0,0.05,0.05,0.05,0.025,0,0,0,0,0,0,0.075,0.025,0,0,0,0,0.05,0,0,0,0.1,0,0.025,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",2016,45,0,0,0.2,0.05,0.725,0.2,0,0,0.075,0.025,0.025,0.075,0.4,0.05,0.025,0.125,0,0,0.075,0.025,0.2,0,0,0.05,0.05,0.05,0.025,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0.025,0,0,0,0.1,0,0.025,0,0,0,0.1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0.075,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620",2016,46,0,0,0.25,0.05,0.75,0.2,0,0,0.1,0.025,0.025,0.075,0.375,0.025,0.025,0.1,0,0,0.1,0.025,0.175,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0.025,0,0,0,0.1,0,0.025,0,0,0,0.1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.025,0.075,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",2016,47,0,0,0.25,0.05,0.725,0.175,0,0,0.1,0.025,0.025,0.075,0.375,0.05,0.025,0.1,0,0,0.1,0.025,0.15,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.1,0,0.025,0,0,0,0.075,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",2016,48,0,0,0.275,0.05,0.675,0.175,0,0.025,0.1,0,0.025,0.075,0.375,0.075,0.025,0.1,0,0,0.075,0.025,0.15,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.125,0,0.025,0,0,0,0.075,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",2016,49,0,0,0.25,0.05,0.65,0.175,0,0.025,0.1,0,0.025,0.075,0.375,0.075,0.05,0.125,0,0,0.075,0.025,0.15,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.125,0,0.025,0,0,0,0.075,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",2016,50,0,0,0.275,0.05,0.65,0.15,0,0.025,0.1,0,0.025,0.075,0.375,0.075,0.05,0.125,0,0,0.075,0.025,0.175,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.125,0,0.025,0,0,0,0.05,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2016,51,0,0,0.275,0.05,0.625,0.15,0,0.025,0.1,0,0.025,0.075,0.375,0.075,0.05,0.125,0,0,0.075,0.025,0.175,0,0,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0.05,0.025,0.025,0,0,0,0,0,0,0,0.125,0,0.025,0,0,0,0.05,0.125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.05,0.025,0.05,0.05,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
